YY,MM,DD,HH,HHOT(m),10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour),Mean Sea Level Pressure(hPa),Air Temperature(degree Celsius),Relative Humidity(percent)
2023,1,16,22,1.23,North,9.0,12.0,1023.2,12.4,66.0
2023,1,16,23,1.18,North,10.0,12.0,1023.5,12.6,68.0
2023,1,16,24,1.19,North,9.0,12.0,1023.6,12.5,69.0
2023,1,17,1,1.22,Northeast,16.0,24.0,1023.3,12.5,72.0
2023,1,17,2,1.25,North,10.0,17.0,1023.5,12.2,73.0
2023,1,17,3,1.27,North,9.0,12.0,1023.1,11.7,77.0
2023,1,17,4,1.31,Northeast,15.0,22.0,1022.6,11.6,79.0
2023,1,17,5,1.36,North,11.0,15.0,1022.8,11.5,80.0
2023,1,17,6,1.37,North,6.0,14.0,1023.1,11.4,79.0
2023,1,17,7,1.34,North,10.0,14.0,1023.5,11.1,83.0
2023,1,17,8,1.28,Northeast,4.0,12.0,1023.8,11.5,82.0
2023,1,17,9,1.2,East,13.0,20.0,1024.5,12.5,78.0
2023,1,17,10,1.17,East,10.0,17.0,1024.7,13.2,74.0
2023,1,17,11,1.21,East,12.0,20.0,1024.7,13.7,75.0
2023,1,17,12,1.35,East,12.0,20.0,1024.4,13.8,69.0
2023,1,17,13,1.55,East,6.0,15.0,1023.5,14.6,70.0
2023,1,17,14,1.74,Northeast,7.0,11.0,1022.5,14.4,68.0
2023,1,17,15,1.89,East,9.0,15.0,1021.7,15.0,67.0
2023,1,17,16,1.99,North,8.0,18.0,1021.5,14.7,66.0
2023,1,17,17,2.04,North,13.0,17.0,1022.0,14.1,64.0
2023,1,17,18,2.02,North,9.0,13.0,1022.5,14.0,64.0
2023,1,17,19,1.91,North,12.0,17.0,1023.2,13.8,66.0
2023,1,17,20,1.73,North,6.0,11.0,1024.0,13.7,65.0
2023,1,17,21,1.49,North,8.0,12.0,1024.7,13.5,66.0
2023,1,17,22,1.25,North,8.0,12.0,1025.0,13.4,66.0
2023,1,17,23,1.06,North,9.0,12.0,,13.2,65.0
2023,1,17,24,0.96,North,4.0,7.0,1026.0,13.1,67.0
2023,1,18,1,0.95,North,8.0,11.0,1025.5,13.0,66.0
2023,1,18,2,0.97,North,9.0,12.0,1025.2,13.2,64.0
2023,1,18,3,1.02,North,10.0,15.0,1025.0,13.1,65.0
2023,1,18,4,1.08,North,11.0,17.0,1024.7,12.9,68.0
2023,1,18,5,1.17,North,14.0,18.0,1024.4,12.7,66.0
2023,1,18,6,1.28,North,15.0,20.0,1024.5,12.1,65.0
2023,1,18,7,1.35,North,15.0,22.0,1025.2,11.7,63.0
2023,1,18,8,1.36,Northeast,6.0,11.0,1026.2,11.7,64.0
2023,1,18,9,1.32,North,9.0,13.0,1027.2,12.4,58.0
2023,1,18,10,1.27,Northwest,5.0,8.0,1027.6,12.9,57.0
2023,1,18,11,1.25,North,10.0,12.0,1027.2,13.8,57.0
2023,1,18,12,1.31,Calm,0.0,,1026.4,15.1,55.0
2023,1,18,13,1.48,East,17.0,25.0,1024.9,16.0,53.0
2023,1,18,14,1.71,East,12.0,17.0,1023.1,17.0,54.0
2023,1,18,15,1.93,East,8.0,15.0,1022.2,16.4,52.0
2023,1,18,16,2.1,West,6.0,12.0,1021.5,16.8,50.0
2023,1,18,17,2.19,West,15.0,20.0,1021.3,16.3,52.0
2023,1,18,18,2.22,West,14.0,18.0,1021.5,15.9,52.0
2023,1,18,19,2.16,West,14.0,19.0,1021.8,15.6,57.0
2023,1,18,20,2.0,West,10.0,12.0,1022.3,15.4,62.0
2023,1,18,21,1.75,West,4.0,11.0,1022.7,15.1,60.0
2023,1,18,22,1.43,North,9.0,14.0,1023.1,14.8,58.0
2023,1,18,23,1.12,North,9.0,15.0,1023.7,14.8,55.0
2023,1,18,24,0.87,North,4.0,7.0,1023.6,14.1,63.0
2023,1,19,1,0.72,Calm,0.0,,1023.8,14.1,61.0
2023,1,19,2,0.69,Calm,0.0,,1023.6,13.8,61.0
2023,1,19,3,0.73,Calm,0.0,,1023.1,13.6,65.0
2023,1,19,4,0.82,Calm,0.0,,1022.7,13.4,65.0
2023,1,19,5,0.94,Calm,0.0,,1022.3,13.4,68.0
2023,1,19,6,1.09,East,4.0,11.0,1022.1,13.6,69.0
2023,1,19,7,1.26,Variable,1.0,5.0,1022.6,13.9,76.0
2023,1,19,8,1.36,Variable,1.0,6.0,1023.1,14.1,75.0
2023,1,19,9,1.4,East,3.0,7.0,1024.0,14.4,76.0
2023,1,19,10,1.36,East,9.0,17.0,1024.7,15.2,71.0
2023,1,19,11,1.31,East,11.0,17.0,1024.9,15.9,68.0
2023,1,19,12,1.3,East,9.0,15.0,1024.4,17.2,62.0
2023,1,19,13,1.38,Calm,0.0,,1022.8,18.1,59.0
2023,1,19,14,1.59,East,3.0,11.0,1021.5,18.6,56.0
2023,1,19,15,1.86,West,12.0,15.0,1020.6,17.9,57.0
2023,1,19,16,2.12,West,14.0,18.0,1020.2,17.6,57.0
2023,1,19,17,2.3,West,12.0,15.0,1020.2,17.8,53.0
2023,1,19,18,2.38,West,12.0,19.0,1020.5,17.5,56.0
2023,1,19,19,2.39,West,11.0,17.0,1020.5,17.4,57.0
2023,1,19,20,2.3,West,8.0,14.0,1021.1,17.5,60.0
2023,1,19,21,2.08,Southwest,6.0,9.0,1021.6,17.6,57.0
2023,1,19,22,1.76,Calm,0.0,,1022.1,17.3,64.0
2023,1,19,23,1.36,Calm,0.0,,1022.3,17.4,62.0
2023,1,19,24,0.97,Calm,0.0,,1022.0,17.5,57.0
2023,1,20,1,0.66,Calm,0.0,,,17.2,63.0
2023,1,20,2,0.49,Calm,0.0,,1021.8,17.2,58.0
2023,1,20,3,0.47,East,6.0,11.0,1021.3,17.1,62.0
2023,1,20,4,0.55,East,6.0,11.0,1021.1,17.2,55.0
2023,1,20,5,0.69,East,18.0,22.0,1021.0,16.8,63.0
2023,1,20,6,0.86,East,5.0,9.0,1021.0,16.5,63.0
2023,1,20,7,1.07,Calm,0.0,,1021.2,16.3,60.0
2023,1,20,8,1.27,East,10.0,14.0,1022.3,16.3,60.0
2023,1,20,9,1.4,Northeast,5.0,9.0,1023.2,16.0,59.0
2023,1,20,10,1.43,East,8.0,12.0,1023.6,16.0,58.0
2023,1,20,11,1.38,East,4.0,7.0,1024.0,16.8,55.0
2023,1,20,12,1.31,Calm,0.0,,1023.5,17.2,52.0
2023,1,20,13,1.31,West,7.0,11.0,1022.5,18.2,53.0
2023,1,20,14,1.41,West,11.0,15.0,1021.3,17.8,56.0
2023,1,20,15,1.67,West,5.0,7.0,1020.0,18.8,57.0
2023,1,20,16,1.99,Calm,0.0,,1019.3,20.3,52.0
2023,1,20,17,2.29,East,14.0,18.0,1019.3,20.1,56.0
2023,1,20,18,2.47,East,1.0,5.0,1019.7,19.2,57.0
2023,1,20,19,2.54,East,2.0,7.0,1020.2,18.5,64.0
2023,1,20,20,2.53,East,10.0,20.0,1020.5,18.1,66.0
2023,1,20,21,2.41,East,14.0,20.0,1021.2,17.7,70.0
2023,1,20,22,2.15,East,17.0,25.0,1021.5,17.9,77.0
2023,1,20,23,1.76,East,19.0,29.0,1021.5,17.7,78.0
2023,1,20,24,1.28,East,21.0,30.0,1021.8,17.5,77.0
2023,1,21,1,0.84,East,23.0,29.0,1021.3,17.3,77.0
2023,1,21,2,0.48,East,22.0,30.0,1021.0,17.0,77.0
2023,1,21,3,0.31,East,25.0,37.0,1020.8,17.0,77.0
2023,1,21,4,0.32,East,22.0,29.0,1021.0,16.7,75.0
2023,1,21,5,0.45,East,18.0,29.0,1020.7,16.4,80.0
2023,1,21,6,0.65,East,19.0,24.0,1020.7,16.5,82.0
2023,1,21,7,0.85,East,18.0,26.0,1021.0,16.4,79.0
2023,1,21,8,1.1,East,19.0,26.0,1021.3,16.4,78.0
2023,1,21,9,1.32,East,23.0,30.0,1021.5,16.5,78.0
2023,1,21,10,1.43,East,23.0,33.0,1022.1,16.2,78.0
2023,1,21,11,1.45,East,25.0,30.0,1022.2,16.5,77.0
2023,1,21,12,1.36,East,26.0,33.0,1021.3,17.1,73.0
2023,1,21,13,1.28,East,27.0,37.0,1020.1,17.8,71.0
2023,1,21,14,1.28,East,27.0,36.0,1018.6,18.8,69.0
2023,1,21,15,1.42,East,26.0,35.0,1017.7,17.6,72.0
2023,1,21,16,1.73,East,25.0,35.0,1017.1,17.4,74.0
2023,1,21,17,2.08,East,25.0,33.0,1017.0,17.1,78.0
2023,1,21,18,2.41,East,22.0,30.0,1017.2,16.7,80.0
2023,1,21,19,2.58,East,22.0,28.0,1017.2,16.4,81.0
2023,1,21,20,2.64,East,24.0,30.0,1017.5,16.4,83.0
2023,1,21,21,2.64,East,18.0,26.0,1018.0,16.3,83.0
2023,1,21,22,2.48,East,19.0,26.0,1018.3,16.5,84.0
2023,1,21,23,2.19,East,20.0,27.0,1018.2,16.7,84.0
2023,1,21,24,1.73,East,14.0,22.0,1018.5,16.9,84.0
2023,1,22,1,1.2,East,18.0,22.0,1018.5,16.8,83.0
2023,1,22,2,0.72,East,15.0,24.0,1018.1,16.8,84.0
2023,1,22,3,0.35,East,19.0,26.0,1018.0,16.9,83.0
2023,1,22,4,0.21,East,12.0,17.0,1017.3,16.8,83.0
2023,1,22,5,0.26,Southeast,3.0,7.0,1017.2,16.8,85.0
2023,1,22,6,0.45,Northeast,5.0,9.0,1017.3,16.7,91.0
2023,1,22,7,0.69,Southeast,6.0,14.0,1017.6,16.9,89.0
2023,1,22,8,0.91,Calm,0.0,,1017.8,16.7,92.0
2023,1,22,9,1.17,Calm,0.0,,1018.3,17.1,91.0
2023,1,22,10,1.37,East,4.0,7.0,1018.8,18.0,87.0
2023,1,22,11,1.46,Calm,0.0,,1018.7,19.1,83.0
2023,1,22,12,1.44,East,5.0,11.0,1018.0,20.3,80.0
2023,1,22,13,1.31,East,12.0,17.0,1016.8,21.6,75.0
2023,1,22,14,1.23,East,15.0,22.0,1015.6,21.9,73.0
2023,1,22,15,1.22,East,10.0,18.0,1014.7,21.4,74.0
2023,1,22,16,1.41,East,14.0,20.0,1014.2,20.9,75.0
2023,1,22,17,1.75,East,7.0,15.0,1014.3,21.3,75.0
2023,1,22,18,2.14,East,15.0,18.0,1014.6,20.0,80.0
2023,1,22,19,2.47,East,12.0,17.0,1014.8,19.4,82.0
2023,1,22,20,2.62,East,11.0,18.0,1015.0,19.2,85.0
2023,1,22,21,2.69,East,10.0,12.0,1015.7,18.9,88.0
2023,1,22,22,2.67,East,8.0,12.0,1015.8,18.7,88.0
2023,1,22,23,2.5,East,12.0,17.0,1015.7,18.5,89.0
2023,1,22,24,2.17,East,4.0,7.0,1015.7,18.3,90.0
2023,1,23,1,1.65,Calm,0.0,,1015.7,18.2,91.0
2023,1,23,2,1.12,Calm,0.0,,1015.8,18.1,90.0
2023,1,23,3,0.62,East,7.0,12.0,1015.6,18.0,91.0
2023,1,23,4,0.29,Northeast,9.0,12.0,1015.3,17.7,93.0
2023,1,23,5,0.21,East,8.0,12.0,1015.1,17.6,93.0
2023,1,23,6,0.31,Southeast,6.0,11.0,1015.0,17.5,92.0
2023,1,23,7,0.55,Southeast,7.0,11.0,1015.1,17.1,93.0
2023,1,23,8,0.79,Calm,0.0,,1015.4,17.1,92.0
2023,1,23,9,1.01,Calm,0.0,,1016.3,17.6,89.0
2023,1,23,10,1.27,West,9.0,12.0,1017.3,18.3,87.0
2023,1,23,11,1.43,West,6.0,9.0,1017.9,19.0,86.0
2023,1,23,12,1.49,West,16.0,21.0,1017.3,19.1,84.0
2023,1,23,13,1.41,East,4.0,9.0,1016.5,19.8,80.0
2023,1,23,14,1.27,East,17.0,24.0,1015.5,20.8,79.0
2023,1,23,15,1.17,East,19.0,26.0,1014.7,20.8,78.0
2023,1,23,16,1.17,East,14.0,20.0,1014.3,20.4,80.0
2023,1,23,17,1.4,East,15.0,18.0,1014.5,20.9,77.0
2023,1,23,18,1.76,East,16.0,18.0,1015.2,19.9,81.0
2023,1,23,19,2.15,East,12.0,18.0,1015.7,19.1,86.0
2023,1,23,20,2.45,East,11.0,15.0,1016.5,19.0,86.0
2023,1,23,21,2.58,East,11.0,17.0,1017.2,18.9,85.0
2023,1,23,22,2.65,East,11.0,14.0,1017.7,18.8,85.0
2023,1,23,23,2.63,East,12.0,17.0,1018.3,18.7,86.0
2023,1,23,24,2.45,East,7.0,12.0,1018.9,18.7,84.0
2023,1,24,1,2.08,Southeast,7.0,11.0,1019.6,18.7,85.0
2023,1,24,2,1.55,Northeast,19.0,28.0,1020.1,18.1,88.0
2023,1,24,3,1.04,Northeast,12.0,18.0,1020.8,17.2,73.0
2023,1,24,4,0.57,North,24.0,42.0,1021.6,15.7,68.0
2023,1,24,5,0.31,Northeast,21.0,33.0,1022.3,14.8,65.0
2023,1,24,6,0.3,Northeast,23.0,40.0,1023.1,14.6,60.0
2023,1,24,7,0.46,Northeast,28.0,48.0,1024.2,14.4,56.0
2023,1,24,8,0.73,North,29.0,46.0,1025.4,14.1,50.0
2023,1,24,9,0.94,Northeast,28.0,51.0,1026.2,13.8,50.0
2023,1,24,10,1.15,Northeast,26.0,41.0,1027.0,13.6,51.0
2023,1,24,11,1.37,North,23.0,42.0,1027.6,13.8,52.0
2023,1,24,12,1.5,North,20.0,39.0,1026.7,15.2,46.0
2023,1,24,13,1.51,North,27.0,40.0,1026.0,15.6,44.0
2023,1,24,14,1.38,Northeast,19.0,35.0,1025.4,15.8,43.0
2023,1,24,15,1.23,North,26.0,37.0,1024.7,15.5,41.0
2023,1,24,16,1.12,North,22.0,35.0,1024.0,15.6,40.0
2023,1,24,17,1.15,North,18.0,27.0,1024.0,15.5,39.0
2023,1,24,18,1.4,North,19.0,30.0,1024.2,14.9,42.0
2023,1,24,19,1.75,North,17.0,26.0,1024.5,14.4,43.0
2023,1,24,20,2.12,Northeast,22.0,33.0,1024.7,14.0,42.0
2023,1,24,21,2.35,Northeast,24.0,39.0,1025.2,13.7,44.0
2023,1,24,22,2.46,North,18.0,30.0,1025.5,13.4,41.0
2023,1,24,23,2.54,Northeast,14.0,24.0,1025.7,12.8,40.0
2023,1,24,24,2.5,North,14.0,21.0,1025.7,12.2,41.0
2023,1,25,1,2.31,Variable,4.0,17.0,1025.7,12.2,39.0
2023,1,25,2,1.92,North,16.0,22.0,1025.6,11.9,41.0
2023,1,25,3,1.43,East,15.0,25.0,1025.4,11.6,41.0
2023,1,25,4,0.97,Northeast,15.0,24.0,1024.9,11.3,43.0
2023,1,25,5,0.57,Northeast,19.0,30.0,1024.5,11.1,47.0
2023,1,25,6,0.42,Northeast,16.0,24.0,1024.4,10.9,51.0
2023,1,25,7,0.48,East,15.0,22.0,1024.6,11.3,52.0
2023,1,25,8,0.69,Northeast,19.0,26.0,1025.4,10.7,53.0
2023,1,25,9,0.94,Northeast,15.0,24.0,1025.6,11.0,53.0
2023,1,25,10,1.11,Northeast,18.0,26.0,1025.9,11.3,51.0
2023,1,25,11,1.3,Northeast,15.0,23.0,1026.0,11.5,50.0
2023,1,25,12,1.48,Northeast,18.0,24.0,1025.2,11.9,54.0
2023,1,25,13,1.57,East,15.0,24.0,1023.8,12.8,52.0
2023,1,25,14,1.53,East,12.0,19.0,1022.5,13.5,55.0
2023,1,25,15,1.37,East,11.0,17.0,1021.1,13.7,56.0
2023,1,25,16,1.22,East,10.0,15.0,1020.5,14.0,56.0
2023,1,25,17,1.1,East,12.0,17.0,1020.5,14.2,57.0
2023,1,25,18,1.16,East,12.0,17.0,1020.5,13.6,61.0
2023,1,25,19,1.4,East,16.0,23.0,1020.6,13.3,63.0
2023,1,25,20,1.71,East,12.0,18.0,1021.0,13.3,62.0
2023,1,25,21,2.02,East,11.0,17.0,1021.1,13.4,62.0
2023,1,25,22,2.18,East,16.0,20.0,1021.0,13.4,60.0
2023,1,25,23,2.28,East,19.0,30.0,1021.0,13.5,67.0
2023,1,25,24,2.34,East,19.0,27.0,1021.1,13.8,68.0
2023,1,26,1,2.29,East,23.0,30.0,1021.0,13.7,68.0
2023,1,26,2,2.09,East,23.0,33.0,1020.8,13.6,66.0
2023,1,26,3,1.72,East,23.0,30.0,1020.7,13.5,67.0
2023,1,26,4,1.31,East,21.0,28.0,1020.0,13.2,67.0
2023,1,26,5,0.92,East,18.0,24.0,1019.7,13.2,68.0
2023,1,26,6,0.64,East,17.0,24.0,1019.7,13.1,68.0
2023,1,26,7,0.6,East,18.0,25.0,1019.8,13.1,72.0
2023,1,26,8,0.72,East,17.0,24.0,1020.5,13.3,67.0
2023,1,26,9,0.95,East,19.0,24.0,1020.8,13.7,68.0
2023,1,26,10,1.14,East,19.0,28.0,1021.1,14.1,66.0
2023,1,26,11,1.28,East,23.0,30.0,1021.1,14.9,67.0
2023,1,26,12,1.45,East,22.0,29.0,1020.3,15.6,67.0
2023,1,26,13,1.58,East,25.0,35.0,1019.3,16.5,62.0
2023,1,26,14,1.64,East,17.0,24.0,1018.0,17.3,60.0
2023,1,26,15,1.56,East,14.0,18.0,1016.9,17.5,61.0
2023,1,26,16,1.4,East,9.0,18.0,1016.8,18.4,61.0
2023,1,26,17,1.24,East,9.0,16.0,1017.2,18.4,60.0
2023,1,26,18,1.12,East,6.0,11.0,1017.5,18.1,65.0
2023,1,26,19,1.19,East,8.0,12.0,1018.0,17.6,66.0
2023,1,26,20,1.39,Calm,0.0,,1018.3,17.2,72.0
2023,1,26,21,1.65,Variable,1.0,6.0,1019.0,17.3,71.0
2023,1,26,22,1.87,Southeast,6.0,12.0,1019.2,17.4,67.0
2023,1,26,23,1.97,Calm,6.0,,1019.5,17.2,71.0
2023,1,26,24,2.04,Calm,5.0,,1019.8,17.0,71.0
2023,1,27,1,2.08,Calm,0.0,,1020.0,16.8,72.0
2023,1,27,2,2.02,Calm,0.0,,1020.3,16.8,71.0
2023,1,27,3,1.84,Calm,0.0,,1020.3,17.2,62.0
2023,1,27,4,1.52,North,3.0,9.0,1020.3,17.2,61.0
2023,1,27,5,1.21,North,9.0,12.0,1020.5,17.0,62.0
2023,1,27,6,0.92,North,12.0,22.0,1021.1,16.5,59.0
2023,1,27,7,0.77,North,12.0,20.0,1022.0,15.8,62.0
2023,1,27,8,0.81,Northeast,12.0,26.0,1023.0,15.4,65.0
2023,1,27,9,0.97,North,10.0,20.0,1023.7,15.2,60.0
2023,1,27,10,1.19,Northeast,9.0,15.0,1024.2,15.6,57.0
2023,1,27,11,1.33,North,10.0,20.0,1024.5,15.6,47.0
2023,1,27,12,1.45,Northwest,6.0,12.0,1024.0,15.9,43.0
2023,1,27,13,1.58,North,9.0,18.0,1023.1,15.9,39.0
2023,1,27,14,1.68,North,12.0,24.0,1022.0,16.4,36.0
2023,1,27,15,1.71,North,14.0,28.0,1021.1,16.7,35.0
2023,1,27,16,1.61,North,18.0,27.0,1020.6,16.7,32.0
2023,1,27,17,1.45,Northwest,15.0,28.0,1021.0,16.3,30.0
2023,1,27,18,1.28,North,6.0,15.0,1021.7,15.3,34.0
2023,1,27,19,1.17,Northeast,15.0,26.0,1022.5,14.6,35.0
2023,1,27,20,1.22,Northeast,12.0,27.0,1023.0,14.1,31.0
2023,1,27,21,1.35,North,12.0,32.0,1024.2,13.2,28.0
2023,1,27,22,1.53,North,17.0,29.0,1024.6,12.8,33.0
2023,1,27,23,1.66,North,19.0,24.0,1024.7,12.7,30.0
2023,1,27,24,1.72,Northeast,15.0,26.0,1024.7,12.4,30.0
2023,1,28,1,1.77,North,8.0,15.0,1024.9,12.4,31.0
2023,1,28,2,1.79,North,13.0,24.0,1024.7,12.4,33.0
2023,1,28,3,1.74,North,15.0,27.0,1023.7,12.1,31.0
2023,1,28,4,1.59,North,19.0,29.0,1023.6,12.0,31.0
2023,1,28,5,1.37,Northeast,15.0,22.0,1023.6,11.4,33.0
2023,1,28,6,1.15,North,12.0,21.0,1024.0,11.1,30.0
2023,1,28,7,0.98,North,15.0,27.0,1024.6,10.7,32.0
2023,1,28,8,0.94,North,18.0,30.0,1025.1,10.7,28.0
2023,1,28,9,1.03,North,11.0,18.0,1025.9,10.7,25.0
2023,1,28,10,1.21,North,11.0,26.0,1026.6,11.2,27.0
2023,1,28,11,1.38,North,20.0,30.0,1026.9,12.3,24.0
2023,1,28,12,1.49,North,13.0,18.0,1025.9,13.7,23.0
2023,1,28,13,1.59,Northeast,13.0,20.0,1024.7,14.2,23.0
2023,1,28,14,1.7,Northeast,6.0,12.0,1023.2,14.9,25.0
2023,1,28,15,1.78,East,12.0,18.0,1022.0,14.9,27.0
2023,1,28,16,1.79,North,8.0,18.0,1021.7,15.0,21.0
2023,1,28,17,1.68,North,12.0,18.0,1021.7,15.0,27.0
2023,1,28,18,1.52,Northwest,7.0,12.0,1022.2,14.4,28.0
2023,1,28,19,1.33,Northeast,13.0,18.0,1022.6,13.9,29.0
2023,1,28,20,1.22,North,8.0,12.0,1023.5,13.5,32.0
2023,1,28,21,1.21,North,9.0,12.0,1024.2,13.4,30.0
2023,1,28,22,1.28,Northeast,12.0,17.0,1024.5,13.0,32.0
2023,1,28,23,1.38,East,15.0,22.0,1024.9,12.9,34.0
2023,1,28,24,1.43,Northeast,15.0,22.0,1024.7,12.7,32.0
2023,1,29,1,1.46,Northeast,18.0,30.0,1024.4,12.6,24.0
2023,1,29,2,1.49,Northeast,13.0,22.0,1024.2,12.1,29.0
2023,1,29,3,1.51,Northeast,14.0,24.0,1024.0,11.5,31.0
2023,1,29,4,1.49,North,14.0,20.0,1023.6,11.1,27.0
2023,1,29,5,1.4,North,17.0,22.0,1023.6,10.8,29.0
2023,1,29,6,1.27,North,14.0,18.0,1023.7,10.5,29.0
2023,1,29,7,1.15,North,16.0,22.0,1024.4,10.1,31.0
2023,1,29,8,1.08,North,14.0,18.0,1025.0,9.9,31.0
2023,1,29,9,1.12,North,10.0,15.0,1025.7,9.9,36.0
2023,1,29,10,1.23,Calm,0.0,,1026.1,10.8,36.0
2023,1,29,11,1.39,Calm,0.0,,1026.2,11.9,33.0
2023,1,29,12,1.54,Calm,0.0,,1025.4,13.7,32.0
2023,1,29,13,1.63,Calm,0.0,,1024.2,14.4,28.0
2023,1,29,14,1.72,Calm,0.0,,1023.0,15.6,29.0
2023,1,29,15,1.8,East,9.0,15.0,1022.1,15.2,28.0
2023,1,29,16,1.86,East,12.0,17.0,1021.7,15.3,26.0
2023,1,29,17,1.86,East,8.0,11.0,1021.5,15.1,29.0
2023,1,29,18,1.75,East,9.0,12.0,1021.7,14.9,36.0
2023,1,29,19,1.58,East,6.0,12.0,1022.1,14.2,45.0
2023,1,29,20,1.38,East,1.0,4.0,1022.5,13.8,45.0
2023,1,29,21,1.23,Calm,0.0,,1023.2,13.5,50.0
2023,1,29,22,1.17,West,5.0,7.0,1023.5,13.6,54.0
2023,1,29,23,1.16,Variable,1.0,5.0,1023.7,12.9,57.0
2023,1,29,24,1.19,Calm,0.0,,1023.7,13.4,35.0
2023,1,30,1,1.2,East,7.0,12.0,1023.8,12.9,40.0
2023,1,30,2,1.21,East,9.0,15.0,1023.6,13.7,35.0
2023,1,30,3,1.24,Northeast,12.0,17.0,1023.1,12.6,44.0
2023,1,30,4,1.28,East,3.0,5.0,1023.1,12.2,48.0
2023,1,30,5,1.31,Calm,0.0,,1022.8,12.1,47.0
2023,1,30,6,1.28,Calm,0.0,,1023.1,11.8,50.0
2023,1,30,7,1.24,Calm,0.0,,1023.2,11.8,48.0
2023,1,30,8,1.2,Calm,0.0,,1023.8,11.8,45.0
2023,1,30,9,1.2,Calm,0.0,,1024.4,12.5,50.0
2023,1,30,10,1.26,Calm,0.0,,1024.5,13.7,49.0
2023,1,30,11,1.38,East,15.0,22.0,1024.7,15.8,35.0
2023,1,30,12,1.53,East,23.0,33.0,1024.0,17.7,28.0
2023,1,30,13,1.65,East,25.0,38.0,1022.8,17.8,26.0
2023,1,30,14,1.74,East,21.0,33.0,1021.7,18.0,26.0
2023,1,30,15,1.83,East,19.0,26.0,1020.7,17.4,39.0
2023,1,30,16,1.9,East,19.0,30.0,1020.2,17.9,35.0
2023,1,30,17,1.95,East,17.0,24.0,1020.2,17.6,41.0
2023,1,30,18,1.93,East,6.0,15.0,1020.1,16.9,48.0
2023,1,30,19,1.81,East,14.0,21.0,1020.1,16.5,54.0
2023,1,30,20,1.61,East,10.0,15.0,1020.2,16.0,60.0
2023,1,30,21,1.39,Calm,0.0,,1020.8,15.6,63.0
2023,1,30,22,1.2,East,1.0,4.0,1020.8,15.3,67.0
2023,1,30,23,1.07,East,5.0,11.0,1021.0,15.4,70.0
2023,1,30,24,1.0,East,12.0,18.0,1021.0,15.7,69.0
2023,1,31,1,0.99,Northeast,18.0,22.0,1020.7,15.7,69.0
2023,1,31,2,0.99,East,18.0,26.0,1020.5,15.4,71.0
2023,1,31,3,1.01,East,17.0,24.0,1020.1,15.1,72.0
2023,1,31,4,1.06,East,15.0,22.0,1019.8,14.9,73.0
2023,1,31,5,1.13,East,17.0,25.0,1019.3,14.3,76.0
2023,1,31,6,1.21,East,19.0,26.0,1019.5,14.2,76.0
2023,1,31,7,1.24,East,11.0,22.0,1019.5,,
2023,1,31,8,1.26,East,12.0,20.0,1019.2,14.1,59.0
2023,1,31,9,1.27,East,12.0,18.0,1019.5,15.1,58.0
2023,1,31,10,1.3,East,18.0,30.0,1019.5,16.1,56.0
2023,1,31,11,1.37,East,18.0,30.0,1019.8,17.1,55.0
2023,1,31,12,1.48,East,22.0,30.0,1019.2,18.1,50.0
2023,1,31,13,1.62,East,19.0,26.0,1018.6,19.0,50.0
2023,1,31,14,1.75,East,19.0,27.0,1017.2,19.6,49.0
2023,1,31,15,1.84,East,19.0,26.0,1016.2,19.2,51.0
2023,1,31,16,1.93,East,21.0,28.0,1015.8,18.8,53.0
2023,1,31,17,1.99,East,18.0,27.0,1015.8,18.3,54.0
2023,1,31,18,2.03,East,19.0,28.0,1015.8,18.0,56.0
2023,1,31,19,1.98,East,16.0,24.0,1015.7,17.8,58.0
2023,1,31,20,1.84,East,14.0,22.0,1015.9,17.9,59.0
2023,1,31,21,1.61,East,10.0,18.0,1016.3,18.0,58.0
2023,1,31,22,1.35,East,15.0,22.0,1016.3,17.9,61.0
2023,1,31,23,1.11,East,14.0,22.0,1016.2,17.9,65.0
2023,1,31,24,0.93,East,11.0,19.0,1016.0,17.9,64.0
2023,2,1,1,0.83,East,12.0,18.0,1015.8,17.9,65.0
2023,2,1,2,0.81,East,12.0,16.0,1015.3,17.9,69.0
2023,2,1,3,0.82,East,6.0,14.0,1014.9,18.0,71.0
2023,2,1,4,0.88,East,5.0,11.0,1014.6,18.0,74.0
2023,2,1,5,0.96,East,1.0,7.0,1014.5,18.0,78.0
2023,2,1,6,1.08,Southeast,6.0,14.0,1014.7,18.0,81.0
2023,2,1,7,1.19,Southeast,4.0,9.0,1015.1,17.9,84.0
2023,2,1,8,1.26,Southeast,1.0,7.0,1015.8,18.1,84.0
2023,2,1,9,1.3,Southeast,4.0,9.0,1016.6,18.7,84.0
2023,2,1,10,1.32,East,11.0,18.0,1017.2,19.8,81.0
2023,2,1,11,1.36,East,19.0,26.0,1017.5,20.5,78.0
2023,2,1,12,1.42,East,17.0,24.0,1017.3,21.0,77.0
2023,2,1,13,1.53,East,14.0,20.0,1016.7,22.1,72.0
2023,2,1,14,1.69,East,12.0,17.0,1015.2,23.7,69.0
2023,2,1,15,1.83,East,15.0,22.0,1014.2,,70.0
2023,2,1,16,1.94,East,14.0,20.0,1013.8,22.7,69.0
2023,2,1,17,2.02,East,11.0,16.0,1014.1,22.4,69.0
2023,2,1,18,2.08,East,13.0,20.0,1014.2,21.4,74.0
2023,2,1,19,2.1,East,11.0,18.0,1014.6,20.6,76.0
